Internal ID,Product Name,Category,Retail Price USD,Compare At Price USD,Supplier Cost USD,Gross Margin %,SKU,Whop Product ID,Whop Checkout URL,Image URL,Stock
prod_cj_0071,Power Vibration Data Cable Magnetic Suction Charging Cable,Smart Gear & Power,70.60,95.31,24.71,65.0%,CJ-250829075904,prod_JE1zLDVTo91kT,https://whop.com/checkout/plan_ggbEN6HdG3pMx,"https://oss-cf.cjdropshipping.com/product/2025/08/29/07/64ec02ab-3b24-4fe2-bb3e-43240b9f4506.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0072,10in 1 Universal USB Charging Sync Data Cable,Smart Gear & Power,3.72,5.02,0.93,75.0%,CJ-8A32B09C-CFA,prod_rLB64LtjMIDhv,https://whop.com/checkout/plan_JUAUuKT0IZfr5,https://frontend-cf.cjdropshipping.com/config-resource/cj/img_default.jpeg,85
prod_cj_0073,6A Double USB Type-C Cable 120W Fast Charge,Smart Gear & Power,2.64,3.56,0.66,75.0%,CJ-250207072055,prod_6rpIlfIrMB9AF,https://whop.com/checkout/plan_igCoS5Z1z9wDD,"https://oss-cf.cjdropshipping.com/product/2025/02/07/07/9ac1b1c5-4f0c-4451-b371-0a90d72645b5_trans.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0074,Suitable For Ticwatch Pro Smart Watch Magnetic Charger Ticwatch Pro Magnetic Charging,Watches & Timepieces,9.92,13.39,2.48,75.0%,CJ-138831115839,prod_JoAwEIkBSF4vC,https://whop.com/checkout/plan_LYSWE5A0YpZ8q,"https://cc-west-usa.oss-accelerate.aliyuncs.com/1619833842378.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0075,Car Model UAV 2S Lithium Battery Balance USB Charging Cable,Smart Gear & Power,5.68,7.67,1.42,75.0%,CJ-250215022718,prod_DxEYcBBg3p42l,https://whop.com/checkout/plan_HN09NwAyexWHX,"https://oss-cf.cjdropshipping.com/product/2025/02/15/02/d1698e26-9aa9-4277-9b13-5be7c68c51d2_fine.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0076,Super Fast Charging Usb Single Head Mobile Phone Data Cable,Smart Gear & Power,2.04,2.75,0.51,75.0%,CJ-7884A323-75C,prod_doJBBoDOnY84t,https://whop.com/checkout/plan_yCGGc0XDg5eVF,"https://cc-west-usa.oss-accelerate.aliyuncs.com/20200920/1009265501235.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0077,Magnetic Wireless Portable Power Bank,Smart Gear & Power,41.44,55.94,12.95,68.8%,CJ-135758700999,prod_GsAkh1IaI303l,https://whop.com/checkout/plan_McQI2oUbZVFgY,"https://cf.cjdropshipping.com/1612508751624.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0078,Magnetic Wireless Power Bank Mobile Power Supply,Smart Gear & Power,40.32,54.43,12.60,68.8%,CJ-241023072851,prod_6Poa1xqvCVyDf,https://whop.com/checkout/plan_KCawjdji3JyVD,"https://oss-cf.cjdropshipping.com/product/2024/10/23/07/3dbedc08-b14d-42db-bc0d-fbd2d1c44c30_trans.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0079,Magnetic Wireless Power Bank Protective Hard Bag,Smart Gear & Power,7.12,9.61,1.78,75.0%,CJ-240711013854,prod_cW13CMIOXbaLQ,https://whop.com/checkout/plan_AVIP3yTSCVvXN,"https://cf.cjdropshipping.com/quick/product/8c5ba2e5-b0a0-417a-874a-89556057e818.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0080,Ultra-thin Magnetic Wireless Power Bank 5000 MA,Smart Gear & Power,52.11,70.35,18.24,65.0%,CJ-250212095650,prod_jJ7CdG5zC087U,https://whop.com/checkout/plan_VaCKgM8v835hE,"https://oss-cf.cjdropshipping.com/product/2025/02/12/09/d08cfa7d-ef57-4984-8b5d-b2c692c2fec1_trans.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0081,Wireless Bluetooth Keyboard Colorful PBT Keycaps Mechanical Keyboard,Keyboards & Peripherals,61.60,83.16,21.56,65.0%,CJ-138441129781,prod_EtrStY3ocecpM,https://whop.com/checkout/plan_76QCZFonvK3vu,"https://oss-cf.cjdropshipping.com/product/2024/12/31/07/9f791a62-66ff-42c5-90f3-0e85ee02f46b.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0082,Automatic mechanical pocket watch,Watches & Timepieces,34.50,46.58,10.78,68.8%,CJ-B9F79B02-EA3,prod_PgWbMBuBzfmWk,https://whop.com/checkout/plan_JBDhxQFfZXqUa,"https://cf.cjdropshipping.com/20200528/211855382897.png?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0083,Automatic Mechanical Casual Men's Watch Tourbillon,Watches & Timepieces,70.60,95.31,24.71,65.0%,CJ-142210277670,prod_1TfvTdqkYG5XG,https://whop.com/checkout/plan_ug8pQTs5SpTnk,"https://cf.cjdropshipping.com/abb8b0d7-04a0-4c14-b9bb-ef835fc0ff87.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0084,Hollow automatic men's business mechanical watch,Watches & Timepieces,1535.17,2072.48,537.31,65.0%,CJ-DCCD0955-097,prod_B9a5YQXUKIM52,https://whop.com/checkout/plan_4Dhg70SxqChHR,"https://cf.cjdropshipping.com/20200914/29974971465.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0085,Multifunctional Mechanical Men's Automatic Watrproof Watch,Watches & Timepieces,145.94,197.02,51.08,65.0%,CJ-250818093918,prod_s7dLPxgudd51d,https://whop.com/checkout/plan_UMjQuTbZRRUfj,"https://cf.cjdropshipping.com/quick/product/5eb42c80-ebb8-4ccf-9389-7abbfbb25d33.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0086,Fashion Men's Automatic Mechanical Hollow Watch,Watches & Timepieces,52.77,71.24,18.47,65.0%,CJ-144377815710,prod_TOCoNVjtTn4w1,https://whop.com/checkout/plan_mtaCWvfGN2qNy,"https://cf.cjdropshipping.com/21fd7795-5dca-4f8f-8194-700fb6be7e88.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0087,Tourbillon multifunctional waterproof automatic mechanical watch,Watches & Timepieces,83.86,113.21,29.35,65.0%,CJ-138479229654,prod_hFSqIgQMQ60i9,https://whop.com/checkout/plan_NUWRRGHy1YNZo,"https://cf.cjdropshipping.com/1618994888928.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0088,Mechanical watch men's watch business casual watch,Watches & Timepieces,108.46,146.42,37.96,65.0%,CJ-5464826D-172,prod_YpxIVo6e07Jhr,https://whop.com/checkout/plan_I93y0ahcqecXR,"https://cc-west-usa.oss-accelerate.aliyuncs.com/20180914/1287587721970.png?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0089,Automatic Mechanical Watch Luminous Men's Watch Waterproof,Watches & Timepieces,551.20,744.12,192.92,65.0%,CJ-179680279544,prod_ybmqUgLxVoV7B,https://whop.com/checkout/plan_u8lRgZjvG1nEB,"https://cf.cjdropshipping.com/quick/product/2d56c8c8-ea38-40b7-aa44-54278f676097.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0090,Double-sided Hollow Automatic Men's Mechanical Watch,Watches & Timepieces,60.66,81.89,21.23,65.0%,CJ-250818090312,prod_kP36RsWySfbIN,https://whop.com/checkout/plan_R3yY0j3IUkMx5,"https://oss-cf.cjdropshipping.com/product/2025/08/18/09/81547b82-d78e-4eb2-b0c2-9b6210dcae9c_fine.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0091,Men's Casual Watch Fashion Automatic Square Hollow Mechanical Watch Watch,Watches & Timepieces,43.84,59.18,13.70,68.8%,CJ-138333324741,prod_3khN8lqB0hrqy,https://whop.com/checkout/plan_V484RjJKeBXm9,"https://cc-west-usa.oss-accelerate.aliyuncs.com/1618657006096.png?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0092,Multifunctional Bluetooth-compatible Headset Cleaning Pen Set Keyboard Cleaner Cleaning Tools Cleaner Keycap,Workspace & Desk Accessories,3.36,4.54,0.84,75.0%,CJ-154208009218,prod_YO4cHjt7MLFiV,https://whop.com/checkout/plan_qJP6SLVYk8wUm,"https://cf.cjdropshipping.com/9bb7f77c-ba3c-4bd9-9bdd-d4c2fa76cfe4.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0093,ONE Handle Keyboard 2.4G Keyboard Wireless Keyboard Xboxone Chat Keyboard,Keyboards & Peripherals,23.10,31.19,7.22,68.7%,CJ-C3797917-840,prod_wyV2LVrughzfB,https://whop.com/checkout/plan_5iumODQpqg9jE,"https://cc-west-usa.oss-accelerate.aliyuncs.com/15590592/1336551298789.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0094,Keyboard gloves,Workspace & Desk Accessories,6.48,8.75,1.62,75.0%,CJ-A919647A-822,prod_a1CxeNXhVJOyP,https://whop.com/checkout/plan_ja9paLj6xTErL,"https://cc-west-usa.oss-us-west-1.aliyuncs.com/20200318/1721816993231.png?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0095,RGB Keyboard Support Wristband High Rebound Luminous Machinery Keyboard Support,Keyboards & Peripherals,6.20,8.37,1.55,75.0%,CJ-178307139504,prod_VOwIqREoC2Fw3,https://whop.com/checkout/plan_Cotzkg421BQFl,"https://cf.cjdropshipping.com/quick/product/d5c921fb-a039-41ce-a643-30fd2b6f4d04.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0096,Key Cap EOA Height PBT Material Heat Sublimation High Aesthetic Value,"Home, Wellness & Lifestyle",79.60,107.46,27.86,65.0%,CJ-250724081516,prod_ps7MvvpdjLWnx,https://whop.com/checkout/plan_smrGkYGZSKIzy,"https://oss-cf.cjdropshipping.com/product/2025/07/24/08/e8e0b178-bdb3-4ef8-bb8e-6f801ff5a51e.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0097,8K Magnetic Shaft Machinery Keyboard Cable Keyboard Cable Aviation Incense Inserted Spring,Keyboards & Peripherals,21.22,28.65,6.63,68.8%,CJ-250305120630,prod_fw96j66wnOuRL,https://whop.com/checkout/plan_1d1OEjcrh8cS4,"https://cf.cjdropshipping.com/quick/product/ea93891c-10de-4188-8b47-418c76c4a474.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0098,IPad Keyboard Air5air4 Magnetic Protective Sleeve,Keyboards & Peripherals,90.66,122.39,31.73,65.0%,CJ-240608093923,prod_N8eC1fFi59gxj,https://whop.com/checkout/plan_BBgmG4a45eJ2V,"https://cf.cjdropshipping.com/quick/product/25448b35-e28c-4fbc-91d4-ac2bf56357db.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0099,"Stress Reducing Headphones, Children's Toy Headphones",Audio & Headphones,42.37,57.20,13.24,68.8%,CJ-187143511836,prod_XIWBiBSoWWv6W,https://whop.com/checkout/plan_SaoywmhJH1k3m,"https://cf.cjdropshipping.com/53cbaf14-b189-403d-919f-d34232b037ce.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0100,TUNE120TWS wireless music headphones,Audio & Headphones,27.84,37.58,8.70,68.8%,CJ-8C71A3D7-AC0,prod_4cLBkVC9mS9Lz,https://whop.com/checkout/plan_Z0sUBSCymj8QO,"https://cc-west-usa.oss-accelerate.aliyuncs.com/20200708/1428098650339.png?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0101,LED flashing cat ear headphones,Audio & Headphones,38.46,51.92,12.02,68.7%,CJ-C18AA15C-2E0,prod_lzqPxZUAcWJo9,https://whop.com/checkout/plan_f5Ma2n5BjOdxj,"https://cc-west-usa.oss-accelerate.aliyuncs.com/20200806/1084144593179.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0102,Wireless Headset Foldable Extra Bass Headphones,Audio & Headphones,6.60,8.91,1.65,75.0%,CJ-176019751350,prod_2yCvVfnSZMSaJ,https://whop.com/checkout/plan_EN3zMYFPMkqdn,"https://oss-cf.cjdropshipping.com/product/2024/02/21/06/c4fe4908-b7de-4918-83fe-d473ccc3b290_trans.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0103,Wireless Bluetooth Translation Headphones Open Ear-mounted,Audio & Headphones,56.37,76.10,19.73,65.0%,CJ-250120150305,prod_UoMmvof1TIxFn,https://whop.com/checkout/plan_p9fUKaygQZjoM,"https://oss-cf.cjdropshipping.com/product/2025/01/20/15/fc97229a-f955-4ef9-ad08-29a56814515a.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0104,"Wireless Bluetooth Headphones, Small, Portable, And Very Practical.",Audio & Headphones,42.59,57.50,13.31,68.7%,CJ-190225669091,prod_RPzhWP8v0VbU7,https://whop.com/checkout/plan_boiQ2jJ0qMTsz,"https://cc-west-usa.oss-us-west-1.aliyuncs.com/d26d512a-5354-4840-b7e3-6ccc3ed8baec.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0105,Wireless Bluetooth-compatible Translation Headphones Portable In-ear Translator,Audio & Headphones,45.12,60.91,14.10,68.8%,CJ-179749950946,prod_m49nBpQFDkXuo,https://whop.com/checkout/plan_BfP0GZgoEgu2V,"https://oss-cf.cjdropshipping.com/product/2024/06/03/06/56d58bb5-7571-4ae7-9ea6-2ca0f7ae427f_fine.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0106,Internet Hot Anchor Dedicated Headphones 3 M Long Line,Audio & Headphones,5.44,7.34,1.36,75.0%,CJ-250331074702,prod_OX9dBMruiPTHA,https://whop.com/checkout/plan_w03Rr7hHxW0FX,"https://oss-cf.cjdropshipping.com/product/2025/03/31/07/d965c2b6-8707-4369-836e-0334a7b745d9_trans.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0107,Electric Standing Desk Whole Piece Adjustable Height Desk Home Office Computer Workstation,Workspace & Desk Accessories,194.31,262.32,68.01,65.0%,CJ-189538065929,prod_QF2JI5enHUqC4,https://whop.com/checkout/plan_lsV5VA8btcIXZ,"https://cf.cjdropshipping.com/66d88ecf-81a3-4404-919b-ba8437352490.png?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0108,Neck Wireless Bluetooth-compatible Earphones 9D Stereo Surround Headphone Magnetic Sport Neckband Headset,Audio & Headphones,11.96,16.15,2.99,75.0%,CJ-240807071212,prod_IXdZIinmQ3BoW,https://whop.com/checkout/plan_Mcdnh1vQPVjsE,"https://oss-cf.cjdropshipping.com/product/2024/08/29/07/f2ed75a4-699d-4b1a-9b25-7fd3cb77eb50.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0109,Ear Clip Bone Conduction Headphone Bluetooth-compatible 5.2 HIFI Wireless Earphone Touch Handsfree,Audio & Headphones,28.13,37.98,8.79,68.8%,CJ-157868948023,prod_bWgEnfT4Z7xJH,https://whop.com/checkout/plan_7QXPO63cv12El,"https://cf.cjdropshipping.com/029b739e-5785-4d5e-8a34-7afef9ddfaf7.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0110,Tablet Computer Stand Aluminum Alloy Desktop Lazy Metal Cellphone Holder,Workspace & Desk Accessories,6.96,9.40,1.74,75.0%,CJ-240905061536,prod_ylG3pBFmrhjXH,https://whop.com/checkout/plan_OKRH3rJ491h8S,"https://oss-cf.cjdropshipping.com/product/2024/09/05/09/1d2c4d41-95f2-42ca-9ad2-975a5ee35db1.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0111,"Floor Standing Mirror, Wall Mirror With Stand Aluminum Alloy Thin Frame","Home, Wellness & Lifestyle",127.20,171.72,44.52,65.0%,CJ-187220365194,prod_q07QAFek3tTKz,https://whop.com/checkout/plan_U3dMql2WnPFh6,"https://cc-west-usa.oss-us-west-1.aliyuncs.com/64aa1fb5-7775-44d3-ad77-33eb05c3ba11.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0112,Eye-brow Knife Safe Beginner Female Macro,Precision Tools & EDC,31.97,43.16,9.99,68.8%,CJ-240611113715,prod_lNelD0podBG0A,https://whop.com/checkout/plan_1WqufhVVXwN2J,"https://cf.cjdropshipping.com/quick/product/ddebc338-e888-42e7-9f9d-67e831a6423f.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0113,Macro Luminous Electric Home Cool color-Changing Wired Mouse,Keyboards & Peripherals,5.40,7.29,1.35,75.0%,CJ-E0D4579D-B9B,prod_gkFcc7qjso5xt,https://whop.com/checkout/plan_tw7D8sOVpNnxB,"https://cc-west-usa.oss-accelerate.aliyuncs.com/2055/4207416308940.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0114,Fisheye Wide-angle Macro Telephoto Polarized 7pcs Mobile Phone Lens,Workspace & Desk Accessories,19.07,25.74,5.96,68.7%,CJ-144918242891,prod_4QnWdRjBFIyGk,https://whop.com/checkout/plan_N8aMk2QVNYXuT,"https://cc-west-usa.oss-accelerate.aliyuncs.com/a5b47650-f892-4765-a684-3ec8845315a7.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0115,Wide-angle Macro Fisheye Lens Ten-in-one Suit External Camera Lens,Workspace & Desk Accessories,19.44,26.24,4.86,75.0%,CJ-179645422741,prod_C2nYhnx5KPLej,https://whop.com/checkout/plan_1E6ev7hr7wQsU,"https://cf.cjdropshipping.com/quick/product/5e6570e4-418b-45dc-9d4e-6508ef7aed93.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0116,Flat Support Elbow Pad Yoga Auxiliary Pad,"Home, Wellness & Lifestyle",4.64,6.26,1.16,75.0%,CJ-179782944146,prod_a5BZ8UycwjX6P,https://whop.com/checkout/plan_kPBPm3aEDCFNu,"https://cf.cjdropshipping.com/quick/product/e12e1365-a880-4cef-ac84-8e2b8f31279b.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0117,Pet Ice Pad Gel Cooling Ice Pad Summer Pet Pad Dog Mat,"Home, Wellness & Lifestyle",5.12,6.91,1.28,75.0%,CJ-136996320318,prod_d1rVraVgkAZcq,https://whop.com/checkout/plan_Qk5rqlJWZHOKI,"https://cf.cjdropshipping.com/1615459141576.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0118,Colored Cotton Baby Changing Pad Large Urine-proof Washable Breathable Cotton Nursing Pad,"Home, Wellness & Lifestyle",3.04,4.10,0.76,75.0%,CJ-138477998812,prod_FfYsrTDXH3qGe,https://whop.com/checkout/plan_afB8SVIXAO0PJ,"https://cf.cjdropshipping.com/1618991766089.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0119,Sticky Pad,"Home, Wellness & Lifestyle",31.97,43.16,9.99,68.8%,CJ-F90C9C0E-860,prod_LtjWGBXMUDXNR,https://whop.com/checkout/plan_1zzJfqkspbfiI,"https://oss-cf.cjdropshipping.com/product/2025/07/19/06/12eb2e1a-1ba4-45e2-9310-f8fefeebb8eb.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0120,VEVOR Car Body Dent Puller Bridge Lifter Tool Paintless Hail Remover Repair,Automotive & Travel,109.51,147.84,38.33,65.0%,CJ-186754601511,prod_N0zL2v3LeFUYv,https://whop.com/checkout/plan_fuaOVWkVrZTOt,"https://cc-west-usa.oss-us-west-1.aliyuncs.com/1af0aaf2-853e-4d52-aed4-53383620e575.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0121,A Precision Screwdriver Tool Set,Precision Tools & EDC,40.32,54.43,12.60,68.8%,CJ-240612070315,prod_g7Mjl6N8eAjtD,https://whop.com/checkout/plan_TAweZzLNOyhIK,"https://oss-cf.cjdropshipping.com/product/2024/06/12/07/9a5b16ed-6a7b-4641-b873-fa9b1a63cc04.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0122,32-in-1 Hardware Tool Combination Screwdriver Set,Precision Tools & EDC,9.48,12.80,2.37,75.0%,CJ-241228074053,prod_ziYtHycOuLwcQ,https://whop.com/checkout/plan_pBb7rgXZUeW1O,"https://oss-cf.cjdropshipping.com/product/2024/12/28/07/eed07f49-dc1c-4775-ae25-d142ec9daa29_trans.jpeg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0123,"115 In 1 Precision Screwdriver Set, Super Durable Mini Professional Magnetic Repair",Precision Tools & EDC,47.94,64.72,14.98,68.8%,CJ-183268473876,prod_8u74o7bFbFNJQ,https://whop.com/checkout/plan_nW1Lyg42g8ErX,"https://cc-west-usa.oss-us-west-1.aliyuncs.com/77286396-1822-45f0-a0c4-b5d9e590bc30.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0124,Electric Screwdriver Triangle Bit 5-piece Set,Precision Tools & EDC,3.44,4.64,0.86,75.0%,CJ-250708120253,prod_svbFuwZiZJrUC,https://whop.com/checkout/plan_J3GhnBBpXlqkZ,"https://oss-cf.cjdropshipping.com/product/2025/07/08/12/11b27016-f5ae-4fcc-9f2b-9318ed6f0431.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0125,Indoor Playground 7-in-1 Jungle Gym Toy Set,"Home, Wellness & Lifestyle",566.66,764.99,198.33,65.0%,CJ-188046335111,prod_amczMvROlWegE,https://whop.com/checkout/plan_454BcyYLbo4rF,"https://cc-west-usa.oss-us-west-1.aliyuncs.com/17371584/1880509836626759680.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0126,3 in 1 PE Yoga Pillar Set Foam Shaft,"Home, Wellness & Lifestyle",29.98,40.47,9.37,68.7%,CJ-560DC174-CD0,prod_6HAe3iAFMZKED,https://whop.com/checkout/plan_T0DXFvchtCqb0,"https://cc-west-usa.oss-accelerate.aliyuncs.com/20200617/251901279117.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0127,14-piece Set Impact Screwdriver Head Set Machine Repair Screwdriver Batch Suit Iron,Precision Tools & EDC,10.36,13.99,2.59,75.0%,CJ-240614033032,prod_cY3PjOXjgJcFw,https://whop.com/checkout/plan_sT4xwYVCEUEfz,"https://oss-cf.cjdropshipping.com/product/2024/06/14/06/b1e99f6d-5a0e-4778-bdb2-6dd66b141740.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0128,Grinding screwdriver,Precision Tools & EDC,9.24,12.47,2.31,75.0%,CJ-9CAC48BD-132,prod_5TQd7GhoM6pIG,https://whop.com/checkout/plan_JjYHf3rv1WPCv,"https://cc-west-usa.oss-accelerate.aliyuncs.com/15608736/2493126541243.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0129,High Precision Shading Plastic Glow-in-the-dark Stone Finished Fabric,"Home, Wellness & Lifestyle",13.40,18.09,3.35,75.0%,CJ-250530085950,prod_e2wXfuhTlFQeB,https://whop.com/checkout/plan_kqovLqRyh2P4j,"https://oss-cf.cjdropshipping.com/product/2025/05/30/08/b58c35e1-ac74-42b7-bdaa-c8dffa5a69c2.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
prod_cj_0130,Luggage 3-in-1,Automotive & Travel,244.60,330.21,85.61,65.0%,CJ-186962636841,prod_43VMwgWimiqIP,https://whop.com/checkout/plan_MrY1iPVz4mD3I,https://frontend-cf.cjdropshipping.com/config-resource/cj/img_default.jpeg,85
prod_cj_0131,Cat Toy Set Cat Noise Toy With Built In Catnip Striped Pattern,"Home, Wellness & Lifestyle",7.24,9.77,1.81,75.0%,CJ-182030214142,prod_VgLxOzpuBVD6a,https://whop.com/checkout/plan_DSwANbBVVc7b4,"https://cc-west-usa.oss-us-west-1.aliyuncs.com/0dd31d14-dc95-449b-964f-3cc4d24d1aea.jpg?x-oss-process=image/format,webp,image/resize,m_fill,m_pad,w_250,h_250",85
